Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mens-black-kahani-graphic-printed-oversized-acid-wash-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-677648-M,250,shopify,100,deny,manual,899.00,2199.00,true,true,,,,,,,,,g,,,
mens-black-kahani-graphic-printed-oversized-acid-wash-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-677648-L,250,shopify,100,deny,manual,899.00,2199.00,true,true,,,,,,,,,g,,,
mens-black-kahani-graphic-printed-oversized-acid-wash-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-677648-XL,250,shopify,100,deny,manual,899.00,2199.00,true,true,,,,,,,,,g,,,
mens-black-kahani-graphic-printed-oversized-acid-wash-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-677648-2XL,250,shopify,100,deny,manual,899.00,2199.00,true,true,,,,,,,,,g,,,
mens-black-kahani-graphic-printed-oversized-acid-wash-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-677648-3XL,250,shopify,100,deny,manual,899.00,2199.00,true,true,,,,,,,,,g,,,
mens-black-goosebumps-graphic-printed-t-shirt,Men's  Black Goosebumps Graphic Printed T-shirt,<p>Men Black Regular Fit Graphic Print Men's  Black Goosebumps Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Black</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Black, Graphic Print, Men, Regular Fit, T-Shirt",true,Size,S,,,,,,,,BWK-BEWA-546564-S,250,shopify,100,deny,manual,499.00,999.00,true,true,,https://images.bewakoof.com/t640/men-s-black-goosebumps-graphic-printed-t-shirt-546564-1742902216-1.jpg,1,Men's  Black Goosebumps Graphic Printed T-shirt,false,Men's  Black Goosebumps Graphic Printed T-shirt,Men Black Regular Fit Graphic Print Men's  Black Goosebumps Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-black-goosebumps-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-546564-M,250,shopify,100,deny,manual,499.00,999.00,true,true,,,,,,,,,g,,,
mens-black-goosebumps-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-546564-L,250,shopify,100,deny,manual,499.00,999.00,true,true,,,,,,,,,g,,,
mens-black-goosebumps-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-546564-XL,250,shopify,100,deny,manual,499.00,999.00,true,true,,,,,,,,,g,,,
mens-black-goosebumps-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-546564-2XL,250,shopify,100,deny,manual,499.00,999.00,true,true,,,,,,,,,g,,,
mens-black-goosebumps-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-546564-3XL,250,shopify,100,deny,manual,499.00,999.00,true,true,,,,,,,,,g,,,
mens-black-leader-typography-t-shirt,Men's Black Leader Typography T-shirt,<p>Men Black Regular Fit Typography (Bewakoof) Men's Black Leader Typography T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Black</li><li><strong>Design:</strong> Typography</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Black, Men, Regular Fit, T-Shirt, Typography",true,Size,S,,,,,,,,BWK-BEWA-296653-S,250,shopify,100,deny,manual,499.00,1099.00,true,true,,https://images.bewakoof.com/t640/men-s-black-leader-typography-t-shirt-296653-1764335348-1.jpg,1,Men's Black Leader Typography T-shirt,false,Men's Black Leader Typography T-shirt,Men Black Regular Fit Typography (Bewakoof) Men's Black Leader Typography T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-black-leader-typography-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-296653-M,250,shopify,100,deny,manual,499.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-leader-typography-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-296653-L,250,shopify,100,deny,manual,499.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-leader-typography-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-296653-XL,250,shopify,100,deny,manual,499.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-leader-typography-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-296653-2XL,250,shopify,100,deny,manual,499.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-leader-typography-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-296653-3XL,250,shopify,100,deny,manual,499.00,1099.00,true,true,,,,,,,,,g,,,
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,Men's  Blue Order of the Phoenix Graphic Printed T-shirt,<p>Men Blue Regular Fit Graphic Print (Bewakoof X Harry Potter) Men's  Blue Order of the Phoenix Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Blue</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X Harry Potter</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Bewakoof X Harry Potter, Blue, Graphic Print, Harry, Men, Potter, Regular Fit, T-Shirt, X",true,Size,S,,,,,,,,BWK-BEWA-589548-S,250,shopify,100,deny,manual,549.00,1149.00,true,true,,https://images.bewakoof.com/t640/men-s-blue-order-of-the-phoenix-graphic-printed-t-shirt-589548-1737986254-1.jpg,1,Men's  Blue Order of the Phoenix Graphic Printed T-shirt,false,Men's  Blue Order of the Phoenix Graphic Printed T-shirt,Men Blue Regular Fit Graphic Print (Bewakoof X Harry Potter) Men's  Blue Order of the Phoenix Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-589548-M,250,shopify,100,deny,manual,549.00,1149.00,true,true,,,,,,,,,g,,,
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-589548-L,250,shopify,100,deny,manual,549.00,1149.00,true,true,,,,,,,,,g,,,
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-589548-XL,250,shopify,100,deny,manual,549.00,1149.00,true,true,,,,,,,,,g,,,
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-589548-2XL,250,shopify,100,deny,manual,549.00,1149.00,true,true,,,,,,,,,g,,,
mens-blue-order-of-the-phoenix-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-589548-3XL,250,shopify,100,deny,manual,549.00,1149.00,true,true,,,,,,,,,g,,,
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,Men's  Black House Of The Dragon Iconic Graphic Printed T-shirt,<p>Men Black Regular Fit Graphic Print (Bewakoof X House of the Dragon) Men's  Black House Of The Dragon Iconic Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Black</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X House of the Dragon</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Bewakoof X House of the Dragon, Black, Dragon, Graphic Print, House, Men, Of, Regular Fit, T-Shirt, The, X",true,Size,S,,,,,,,,BWK-BEWA-519411-S,250,shopify,100,deny,manual,549.00,999.00,true,true,,https://images.bewakoof.com/t640/men-s-black-house-of-the-dragon-iconic-graphic-printed-t-shirt-519411-1747727817-1.jpg,1,Men's  Black House Of The Dragon Iconic Graphic Printed T-shirt,false,Men's  Black House Of The Dragon Iconic Graphic Printed T-shirt,Men Black Regular Fit Graphic Print (Bewakoof X House of the Dragon) Men's  Black House Of The Dragon Iconic Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-519411-M,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-519411-L,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-519411-XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-519411-2XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-black-house-of-the-dragon-iconic-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-519411-3XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-green-sanskari-drip-typography-t-shirt,Men's Green Sanskari Drip Typography T-shirt,<p>Men Green Regular Fit Typography (Bewakoof) Men's Green Sanskari Drip Typography T-shirt | Bundle: Buy 3 get 10% off</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Green</li><li><strong>Design:</strong> Typography</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Green, Men, Regular Fit, T-Shirt, Typography",true,Size,S,,,,,,,,BWK-BEWA-679386-S,250,shopify,100,deny,manual,549.00,1399.00,true,true,,https://images.bewakoof.com/t640/men-s-green-sanskari-drip-typography-t-shirt-679386-1747918832-1.jpg,1,Men's Green Sanskari Drip Typography T-shirt,false,Men's Green Sanskari Drip Typography T-shirt,Men Green Regular Fit Typography (Bewakoof) Men's Green Sanskari Drip Typography T-shirt | Bundle: Buy 3 get 10% off,,g,,,active
mens-green-sanskari-drip-typography-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-679386-M,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-green-sanskari-drip-typography-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-679386-L,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-green-sanskari-drip-typography-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-679386-XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-green-sanskari-drip-typography-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-679386-2XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-green-sanskari-drip-typography-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-679386-3XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,Men's  Blue Peace Not War Graphic Printed Oversized T-shirt,<p>Men Blue Oversized Fit Graphic Print Men's  Blue Peace Not War Graphic Printed Oversized T-shirt | Bundle: Buy 2 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Blue</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Oversized Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Blue, Graphic Print, Men, Oversized Fit, T-Shirt",true,Size,S,,,,,,,,BWK-BEWA-479634-S,250,shopify,100,deny,manual,649.00,1049.00,true,true,,https://images.bewakoof.com/t640/men-s-blue-peace-not-war-graphic-printed-oversized-t-shirt-479634-1731661896-1.jpg,1,Men's  Blue Peace Not War Graphic Printed Oversized T-shirt,false,Men's  Blue Peace Not War Graphic Printed Oversized T-shirt,Men Blue Oversized Fit Graphic Print Men's  Blue Peace Not War Graphic Printed Oversized T-shirt | Bundle: Buy 2 for 1199,,g,,,active
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-479634-M,250,shopify,100,deny,manual,649.00,1049.00,true,true,,,,,,,,,g,,,
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-479634-L,250,shopify,100,deny,manual,649.00,1049.00,true,true,,,,,,,,,g,,,
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-479634-XL,250,shopify,100,deny,manual,649.00,1049.00,true,true,,,,,,,,,g,,,
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-479634-2XL,250,shopify,100,deny,manual,649.00,1049.00,true,true,,,,,,,,,g,,,
mens-blue-peace-not-war-graphic-printed-oversized-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-479634-3XL,250,shopify,100,deny,manual,649.00,1049.00,true,true,,,,,,,,,g,,,
mens-white-stay-wild-graphic-printed-t-shirt,Men's  White Stay Wild Graphic Printed T-shirt,<p>Men White Regular Fit Graphic Print (Bewakoof) Men's  White Stay Wild Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> White</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Graphic Print, Men, Regular Fit, T-Shirt, White",true,Size,S,,,,,,,,BWK-BEWA-666427-S,250,shopify,100,deny,manual,549.00,1399.00,true,true,,https://images.bewakoof.com/t640/666427_2026-04-28t13-03-20_1.jpg,1,Men's  White Stay Wild Graphic Printed T-shirt,false,Men's  White Stay Wild Graphic Printed T-shirt,Men White Regular Fit Graphic Print (Bewakoof) Men's  White Stay Wild Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-white-stay-wild-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-666427-M,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-white-stay-wild-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-666427-L,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-white-stay-wild-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-666427-XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-white-stay-wild-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-666427-2XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-white-stay-wild-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-666427-3XL,250,shopify,100,deny,manual,549.00,1399.00,true,true,,,,,,,,,g,,,
mens-green-black-all-over-printed-oversized-t-shirt,Men's Green & Black All Over Printed Oversized T-shirt,<p>Men Grey Oversized Fit All Over Print (Bewakoof X Marvel) Men's Green & Black All Over Printed Oversized T-shirt | Bundle: Buy 2 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Grey</li><li><strong>Design:</strong> All Over Print</li><li><strong>Fit:</strong> Oversized Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X Marvel</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"All Over Print, Bewakoof, Bewakoof X Marvel, Grey, Marvel, Men, Oversized Fit, T-Shirt, X",true,Size,S,,,,,,,,BWK-BEWA-579943-S,250,shopify,100,deny,manual,799.00,1099.00,true,true,,https://images.bewakoof.com/t640/men-s-green-black-all-over-printed-oversized-t-shirt-579943-1765011425-1.jpg,1,Men's Green & Black All Over Printed Oversized T-shirt,false,Men's Green & Black All Over Printed Oversized T-shirt,Men Grey Oversized Fit All Over Print (Bewakoof X Marvel) Men's Green & Black All Over Printed Oversized T-shirt | Bundle: Buy 2 for 1199,,g,,,active
mens-green-black-all-over-printed-oversized-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-579943-M,250,shopify,100,deny,manual,799.00,1099.00,true,true,,,,,,,,,g,,,
mens-green-black-all-over-printed-oversized-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-579943-L,250,shopify,100,deny,manual,799.00,1099.00,true,true,,,,,,,,,g,,,
mens-green-black-all-over-printed-oversized-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-579943-XL,250,shopify,100,deny,manual,799.00,1099.00,true,true,,,,,,,,,g,,,
mens-green-black-all-over-printed-oversized-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-579943-2XL,250,shopify,100,deny,manual,799.00,1099.00,true,true,,,,,,,,,g,,,
mens-green-black-all-over-printed-oversized-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-579943-3XL,250,shopify,100,deny,manual,799.00,1099.00,true,true,,,,,,,,,g,,,
mens-green-monday-blues-graphic-printed-t-shirt,Men's Green Monday Blues Graphic Printed T-shirt,<p>Men Green Regular Fit Graphic Print (Bewakoof X Garfield) Men's Green Monday Blues Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Green</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X Garfield</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Bewakoof X Garfield, Garfield, Graphic Print, Green, Men, Regular Fit, T-Shirt, X",true,Size,S,,,,,,,,BWK-BEWA-684493-S,250,shopify,100,deny,manual,549.00,1499.00,true,true,,https://images.bewakoof.com/t640/men-s-green-monday-blues-graphic-printed-t-shirt-684493-1750253340-1.jpg,1,Men's Green Monday Blues Graphic Printed T-shirt,false,Men's Green Monday Blues Graphic Printed T-shirt,Men Green Regular Fit Graphic Print (Bewakoof X Garfield) Men's Green Monday Blues Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-green-monday-blues-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-684493-M,250,shopify,100,deny,manual,549.00,1499.00,true,true,,,,,,,,,g,,,
mens-green-monday-blues-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-684493-L,250,shopify,100,deny,manual,549.00,1499.00,true,true,,,,,,,,,g,,,
mens-green-monday-blues-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-684493-XL,250,shopify,100,deny,manual,549.00,1499.00,true,true,,,,,,,,,g,,,
mens-green-monday-blues-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-684493-2XL,250,shopify,100,deny,manual,549.00,1499.00,true,true,,,,,,,,,g,,,
mens-green-monday-blues-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-684493-3XL,250,shopify,100,deny,manual,549.00,1499.00,true,true,,,,,,,,,g,,,
mens-red-spaced-nasa-typography-t-shirt,Men's Red Spaced NASA Typography T-shirt,<p>Men Red Regular Fit Typography (Bewakoof X Nasa) Men's Red Spaced NASA Typography T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Red</li><li><strong>Design:</strong> Typography</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X Nasa</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Bewakoof X Nasa, Men, Nasa, Red, Regular Fit, T-Shirt, Typography, X",true,Size,S,,,,,,,,BWK-BEWA-475126-S,250,shopify,100,deny,manual,549.00,999.00,true,true,,https://images.bewakoof.com/t640/men-s-red-spaced-nasa-typography-t-shirt-475126-1737626657-1.jpg,1,Men's Red Spaced NASA Typography T-shirt,false,Men's Red Spaced NASA Typography T-shirt,Men Red Regular Fit Typography (Bewakoof X Nasa) Men's Red Spaced NASA Typography T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-red-spaced-nasa-typography-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-475126-M,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-red-spaced-nasa-typography-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-475126-L,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-red-spaced-nasa-typography-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-475126-XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-red-spaced-nasa-typography-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-475126-2XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-red-spaced-nasa-typography-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-475126-3XL,250,shopify,100,deny,manual,549.00,999.00,true,true,,,,,,,,,g,,,
mens-jet-black-t-shirt,Men's Jet Black T-shirt,<p>Men Black Regular Fit Solid (Bewakoof) Men's Jet Black T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Black</li><li><strong>Design:</strong> Solid</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Black, Men, Regular Fit, Solid, T-Shirt",true,Size,S,,,,,,,,BWK-BEWA-106-S,250,shopify,100,deny,manual,449.00,999.00,true,true,,https://images.bewakoof.com/t640/106_2026-05-28t09-40-20_1.jpg,1,Men's Jet Black T-shirt,false,Men's Jet Black T-shirt,Men Black Regular Fit Solid (Bewakoof) Men's Jet Black T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-jet-black-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-106-M,250,shopify,100,deny,manual,449.00,999.00,true,true,,,,,,,,,g,,,
mens-jet-black-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-106-L,250,shopify,100,deny,manual,449.00,999.00,true,true,,,,,,,,,g,,,
mens-jet-black-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-106-XL,250,shopify,100,deny,manual,449.00,999.00,true,true,,,,,,,,,g,,,
mens-jet-black-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-106-2XL,250,shopify,100,deny,manual,449.00,999.00,true,true,,,,,,,,,g,,,
mens-black-batman-graphic-printed-t-shirt,Men's Black Batman Graphic Printed T-shirt,<p>Men Black Regular Fit Graphic Print (Bewakoof X DC) Men's Black Batman Graphic Printed T-shirt | Bundle: Buy 3 for 1199</p><ul><li><strong>Gender:</strong> Men</li><li><strong>Color:</strong> Black</li><li><strong>Design:</strong> Graphic Print</li><li><strong>Fit:</strong> Regular Fit</li><li><strong>Fabric:</strong> Cotton</li><li><strong>Sleeve:</strong> Half Sleeve</li><li><strong>Fandom Partner:</strong> Bewakoof X DC</li></ul>,Bewakoof®,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Bewakoof, Bewakoof X DC, Black, Dc, Graphic Print, Men, Regular Fit, T-Shirt, X",true,Size,S,,,,,,,,BWK-BEWA-283889-S,250,shopify,100,deny,manual,549.00,1099.00,true,true,,https://images.bewakoof.com/t640/men-s-black-batman-graphic-printed-t-shirt-283889-1737697420-1.jpg,1,Men's Black Batman Graphic Printed T-shirt,false,Men's Black Batman Graphic Printed T-shirt,Men Black Regular Fit Graphic Print (Bewakoof X DC) Men's Black Batman Graphic Printed T-shirt | Bundle: Buy 3 for 1199,,g,,,active
mens-black-batman-graphic-printed-t-shirt,,,,,,,,,M,,,,,,,,BWK-BEWA-283889-M,250,shopify,100,deny,manual,549.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-batman-graphic-printed-t-shirt,,,,,,,,,L,,,,,,,,BWK-BEWA-283889-L,250,shopify,100,deny,manual,549.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-batman-graphic-printed-t-shirt,,,,,,,,,XL,,,,,,,,BWK-BEWA-283889-XL,250,shopify,100,deny,manual,549.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-batman-graphic-printed-t-shirt,,,,,,,,,2XL,,,,,,,,BWK-BEWA-283889-2XL,250,shopify,100,deny,manual,549.00,1099.00,true,true,,,,,,,,,g,,,
mens-black-batman-graphic-printed-t-shirt,,,,,,,,,3XL,,,,,,,,BWK-BEWA-283889-3XL,250,shopify,100,deny,manual,549.00,1099.00,true,true,,,,,,,,,g,,,
